date,temp,holiday_state,rain_1h,snow_1h,clouds_all,traffic_volume
2012-12-03 21:00:00,277.14,0,0.0,0.0,90,2159
2012-12-03 22:00:00,277.33,0,0.0,0.0,75,1399
2012-12-03 23:00:00,277.41,0,0.0,0.0,75,1006
2012-12-04 00:00:00,277.83,0,0.0,0.0,40,516
2012-12-04 01:00:00,278.49,0,0.0,0.0,75,346
2012-12-04 02:00:00,279.15,0,0.0,0.0,90,253
2012-12-04 03:00:00,279.82,0,0.0,0.0,75,347
2012-12-04 04:00:00,280.51,0,0.0,0.0,90,802
2012-12-04 05:00:00,281.03,0,0.0,0.0,90,2638
2012-12-04 07:00:00,282.45,0,0.0,0.0,90,7051
2012-12-04 08:00:00,283.32,0,0.0,0.0,90,6112
2012-12-04 09:00:00,283.74,0,0.0,0.0,90,5388
2012-12-04 09:00:00,283.74,0,0.0,0.0,90,5388
2012-12-04 10:00:00,284.35,0,0.0,0.0,90,4489
2012-12-04 10:00:00,284.35,0,0.0,0.0,90,4489
2012-12-04 11:00:00,284.95,0,0.0,0.0,90,4731
2012-12-04 11:00:00,284.95,0,0.0,0.0,90,4731
2012-12-04 11:00:00,284.95,0,0.0,0.0,90,4731
2012-12-04 12:00:00,285.11,0,0.0,0.0,90,4816
2012-12-04 13:00:00,285.0,0,0.0,0.0,75,4918
2012-12-04 14:00:00,284.74,0,0.0,0.0,75,5292
2012-12-04 15:00:00,284.6,0,0.0,0.0,75,5657
2012-12-04 16:00:00,283.7,0,0.0,0.0,40,6647
2012-12-04 17:00:00,281.44,0,0.0,0.0,20,6434
2012-12-04 18:00:00,280.78,0,0.0,0.0,1,4551
2012-12-04 19:00:00,279.48,0,0.0,0.0,1,3186
2012-12-04 20:00:00,279.19,0,0.0,0.0,1,2773
2012-12-04 21:00:00,278.97,0,0.0,0.0,1,2360
2012-12-04 22:00:00,279.14,0,0.0,0.0,1,1811
2012-12-04 23:00:00,278.98,0,0.0,0.0,1,2544
2012-12-05 01:00:00,278.44,0,0.0,0.0,1,381
2012-12-05 02:00:00,277.08,0,0.0,0.0,1,264
2012-12-05 03:00:00,276.05,0,0.0,0.0,1,341
2012-12-05 04:00:00,274.88,0,0.0,0.0,1,783
2012-12-05 05:00:00,273.75,0,0.0,0.0,1,2612
2012-12-05 06:00:00,272.42,0,0.0,0.0,1,5900
2012-12-05 07:00:00,271.56,0,0.0,0.0,20,5922
2012-12-05 08:00:00,270.85,0,0.0,0.0,20,6888
2012-12-05 09:00:00,271.19,0,0.0,0.0,1,5345
2012-12-05 10:00:00,271.25,0,0.0,0.0,1,4536
2012-12-05 11:00:00,272.11,0,0.0,0.0,1,4757
2012-12-05 12:00:00,272.82,0,0.0,0.0,1,4961
2012-12-05 13:00:00,272.92,0,0.0,0.0,1,4967
2012-12-05 14:00:00,272.86,0,0.0,0.0,1,5346
2012-12-05 15:00:00,272.51,0,0.0,0.0,1,5867
2012-12-05 16:00:00,271.39,0,0.0,0.0,1,6605
2012-12-05 17:00:00,270.08,0,0.0,0.0,1,6074
2012-12-05 18:00:00,269.27,0,0.0,0.0,1,4557
2012-12-05 19:00:00,268.62,0,0.0,0.0,1,3177
2012-12-05 20:00:00,267.8,0,0.0,0.0,1,2788
2012-12-05 21:00:00,267.34,0,0.0,0.0,1,2416
2012-12-05 22:00:00,267.41,0,0.0,0.0,1,1946
2012-12-05 23:00:00,267.04,0,0.0,0.0,40,1056
2012-12-06 00:00:00,266.24,0,0.0,0.0,40,536
2012-12-06 01:00:00,266.08,0,0.0,0.0,40,348
2012-12-06 02:00:00,265.62,0,0.0,0.0,40,273
2012-12-06 03:00:00,265.22,0,0.0,0.0,40,382
2012-12-06 04:00:00,265.26,0,0.0,0.0,40,780
2012-12-06 05:00:00,265.26,0,0.0,0.0,40,2627
2012-12-06 06:00:00,265.53,0,0.0,0.0,75,5545
2012-12-06 07:00:00,265.58,0,0.0,0.0,75,6789
2012-12-06 08:00:00,265.98,0,0.0,0.0,75,6298
2012-12-06 09:00:00,267.26,0,0.0,0.0,75,5391
2012-12-06 10:00:00,269.34,0,0.0,0.0,75,4540
2012-12-06 11:00:00,270.72,0,0.0,0.0,75,5001
2012-12-06 12:00:00,272.35,0,0.0,0.0,75,5098
2012-12-06 13:00:00,273.73,0,0.0,0.0,75,5113
2012-12-06 14:00:00,274.13,0,0.0,0.0,90,5522
2012-12-06 15:00:00,274.79,0,0.0,0.0,90,5879
2012-12-06 16:00:00,274.96,0,0.0,0.0,90,6695
2012-12-06 17:00:00,275.13,0,0.0,0.0,90,6587
2012-12-06 18:00:00,275.58,0,0.0,0.0,90,4564
2012-12-06 19:00:00,275.75,0,0.0,0.0,90,3429
2012-12-06 20:00:00,276.37,0,0.0,0.0,90,2983
2012-12-06 21:00:00,276.66,0,0.0,0.0,90,3225
2012-12-06 22:00:00,276.78,0,0.0,0.0,90,2092
2012-12-06 23:00:00,277.52,0,0.0,0.0,90,1204
2012-12-07 00:00:00,277.85,0,0.0,0.0,90,629
2012-12-07 01:00:00,278.47,0,0.0,0.0,90,419
2012-12-07 02:00:00,279.16,0,0.0,0.0,90,322
2012-12-07 03:00:00,279.61,0,0.0,0.0,90,375
2012-12-07 04:00:00,280.07,0,0.0,0.0,90,743
2012-12-07 05:00:00,280.44,0,0.0,0.0,90,2480
2012-12-07 06:00:00,280.17,0,0.0,0.0,90,5555
2012-12-07 06:00:00,280.17,0,0.0,0.0,90,5555
2012-12-07 08:00:00,279.21,0,0.0,0.0,90,6012
2012-12-07 09:00:00,278.93,0,0.0,0.0,75,5253
2012-12-07 10:00:00,278.85,0,0.0,0.0,75,4832
2012-12-07 11:00:00,278.64,0,0.0,0.0,40,5404
2012-12-07 12:00:00,278.98,0,0.0,0.0,40,5654
2012-12-07 13:00:00,278.49,0,0.0,0.0,40,5727
2012-12-07 14:00:00,278.68,0,0.0,0.0,40,5918
2012-12-07 15:00:00,278.39,0,0.0,0.0,40,5938
2012-12-07 16:00:00,277.54,0,0.0,0.0,75,6082
2012-12-07 17:00:00,276.58,0,0.0,0.0,75,5376
2012-12-07 18:00:00,275.9,0,0.0,0.0,90,4270
2012-12-07 19:00:00,274.77,0,0.0,0.0,90,3231
2012-12-07 20:00:00,274.03,0,0.0,0.0,90,2617
2012-12-07 21:00:00,272.49,0,0.0,0.0,75,2995
2012-12-07 22:00:00,271.3,0,0.0,0.0,20,2652
2012-12-07 23:00:00,270.09,0,0.0,0.0,40,1667
2012-12-08 00:00:00,269.47,0,0.0,0.0,40,1072
2012-12-08 01:00:00,269.28,0,0.0,0.0,20,674
2012-12-08 02:00:00,269.11,0,0.0,0.0,75,526
2012-12-08 03:00:00,268.89,0,0.0,0.0,40,356
2012-12-08 04:00:00,268.65,0,0.0,0.0,40,418
2012-12-08 05:00:00,268.32,0,0.0,0.0,75,713
2012-12-08 06:00:00,267.92,0,0.0,0.0,75,1192
2012-12-08 07:00:00,268.12,0,0.0,0.0,75,1881
2012-12-08 08:00:00,267.58,0,0.0,0.0,40,2687
2012-12-08 09:00:00,269.74,0,0.0,0.0,90,3421
2012-12-08 10:00:00,270.85,0,0.0,0.0,90,3724
2012-12-08 11:00:00,271.65,0,0.0,0.0,90,4465
2012-12-08 12:00:00,272.08,0,0.0,0.0,90,5009
2012-12-08 13:00:00,272.3,0,0.0,0.0,90,5163
2012-12-08 14:00:00,272.02,0,0.0,0.0,90,4621
2012-12-08 15:00:00,271.51,0,0.0,0.0,90,4807
2012-12-08 15:00:00,271.51,0,0.0,0.0,90,4807
2012-12-08 16:00:00,271.39,0,0.0,0.0,90,4983
2012-12-08 16:00:00,271.39,0,0.0,0.0,90,4983
2012-12-08 17:00:00,271.11,0,0.0,0.0,90,5327
2012-12-08 17:00:00,271.11,0,0.0,0.0,90,5327
2012-12-08 19:00:00,271.1,0,0.0,0.0,100,3137
2012-12-08 20:00:00,271.1,0,0.0,0.0,100,2678
2012-12-08 21:00:00,271.1,0,0.0,0.0,100,2911
2012-12-08 22:00:00,271.1,0,0.0,0.0,100,2716
2012-12-08 23:00:00,271.1,0,0.0,0.0,100,1860
2012-12-09 01:00:00,269.93,0,0.0,0.0,93,774
2012-12-09 02:00:00,269.93,0,0.0,0.0,93,540
2012-12-09 03:00:00,269.93,0,0.0,0.0,93,321
2012-12-09 04:00:00,269.93,0,0.0,0.0,93,291
2012-12-09 05:00:00,269.93,0,0.0,0.0,93,458
2012-12-09 06:00:00,269.93,0,0.0,0.0,93,759
2012-12-09 07:00:00,269.71,0,0.0,0.0,0,938
2012-12-09 08:00:00,269.71,0,0.0,0.0,0,1438
2012-12-09 09:00:00,269.71,0,0.0,0.0,0,1916
2012-12-09 10:00:00,269.71,0,0.0,0.0,0,2483
2012-12-09 11:00:00,269.71,0,0.0,0.0,0,2299
2012-12-09 12:00:00,269.71,0,0.0,0.0,0,1824
2012-12-09 13:00:00,273.62,0,0.0,0.0,54,1686
2012-12-09 14:00:00,273.62,0,0.0,0.0,54,1715
2012-12-09 15:00:00,273.02,0,0.0,0.0,90,1989
2012-12-09 16:00:00,272.55,0,0.0,0.0,90,1773
2012-12-09 17:00:00,271.98,0,0.0,0.0,90,1607
2012-12-09 18:00:00,271.87,0,0.0,0.0,75,1338
2012-12-09 19:00:00,271.92,0,0.0,0.0,90,1261
2012-12-09 20:00:00,272.14,0,0.0,0.0,90,1031
2012-12-09 21:00:00,272.12,0,0.0,0.0,90,944
2012-12-09 22:00:00,272.35,0,0.0,0.0,90,982
2012-12-09 23:00:00,272.93,0,0.0,0.0,90,641
2012-12-10 00:00:00,272.82,0,0.0,0.0,90,357
2012-12-10 01:00:00,272.24,0,0.0,0.0,90,268
2012-12-10 01:00:00,272.24,0,0.0,0.0,90,268
2012-12-10 01:00:00,272.24,0,0.0,0.0,90,268
2012-12-10 02:00:00,272.01,0,0.0,0.0,90,216
2012-12-10 02:00:00,272.01,0,0.0,0.0,90,216
2012-12-10 02:00:00,272.01,0,0.0,0.0,90,216
2012-12-10 03:00:00,272.01,0,0.0,0.0,90,339
2012-12-10 03:00:00,272.01,0,0.0,0.0,90,339
2012-12-10 03:00:00,272.01,0,0.0,0.0,90,339
2012-12-10 04:00:00,271.95,0,0.0,0.0,90,794
2012-12-10 04:00:00,271.95,0,0.0,0.0,90,794
2012-12-10 04:00:00,271.95,0,0.0,0.0,90,794
2012-12-10 05:00:00,272.07,0,0.0,0.0,90,2139
2012-12-10 05:00:00,272.07,0,0.0,0.0,90,2139
2012-12-10 06:00:00,272.18,0,0.0,0.0,90,3902
2012-12-10 06:00:00,272.18,0,0.0,0.0,90,3902
2012-12-10 07:00:00,272.35,0,0.0,0.0,90,4433
2012-12-10 07:00:00,272.35,0,0.0,0.0,90,4433
2012-12-10 08:00:00,272.35,0,0.0,0.0,90,4265
2012-12-10 08:00:00,272.35,0,0.0,0.0,90,4265
2012-12-10 08:00:00,272.35,0,0.0,0.0,90,4265
2012-12-10 08:00:00,272.35,0,0.0,0.0,90,4265
2012-12-10 09:00:00,272.35,0,0.0,0.0,90,4057
2012-12-10 09:00:00,272.35,0,0.0,0.0,90,4057
2012-12-10 09:00:00,272.35,0,0.0,0.0,90,4057
2012-12-10 09:00:00,272.35,0,0.0,0.0,90,4057
2012-12-10 10:00:00,272.52,0,0.0,0.0,90,3599
2012-12-10 10:00:00,272.52,0,0.0,0.0,90,3599
2012-12-10 10:00:00,272.52,0,0.0,0.0,90,3599
2012-12-10 10:00:00,272.52,0,0.0,0.0,90,3599
2012-12-10 11:00:00,272.41,0,0.0,0.0,90,3761
2012-12-10 11:00:00,272.41,0,0.0,0.0,90,3761
2012-12-10 11:00:00,272.41,0,0.0,0.0,90,3761
2012-12-10 12:00:00,272.41,0,0.0,0.0,90,3866
2012-12-10 12:00:00,272.41,0,0.0,0.0,90,3866
2012-12-10 12:00:00,272.41,0,0.0,0.0,90,3866
2012-12-10 13:00:00,272.41,0,0.0,0.0,90,3882
2012-12-10 13:00:00,272.41,0,0.0,0.0,90,3882
2012-12-10 13:00:00,272.41,0,0.0,0.0,90,3882
2012-12-10 14:00:00,272.12,0,0.0,0.0,90,4205
2012-12-10 14:00:00,272.12,0,0.0,0.0,90,4205
2012-12-10 14:00:00,272.12,0,0.0,0.0,90,4205
2012-12-10 15:00:00,272.07,0,0.0,0.0,90,4400
2012-12-10 15:00:00,272.07,0,0.0,0.0,90,4400
2012-12-10 15:00:00,272.07,0,0.0,0.0,90,4400
2012-12-10 16:00:00,271.89,0,0.0,0.0,90,4685
2012-12-10 16:00:00,271.89,0,0.0,0.0,90,4685
2012-12-10 16:00:00,271.89,0,0.0,0.0,90,4685
2012-12-10 17:00:00,271.74,0,0.0,0.0,90,4208
2012-12-10 17:00:00,271.74,0,0.0,0.0,90,4208
2012-12-10 17:00:00,271.74,0,0.0,0.0,90,4208
2012-12-10 17:00:00,271.74,0,0.0,0.0,90,4208
2012-12-10 18:00:00,271.4,0,0.0,0.0,90,3516
2012-12-10 18:00:00,271.4,0,0.0,0.0,90,3516
2012-12-10 19:00:00,270.91,0,0.0,0.0,90,2520
2012-12-10 19:00:00,270.91,0,0.0,0.0,90,2520
2012-12-10 19:00:00,270.91,0,0.0,0.0,90,2520
2012-12-10 20:00:00,270.81,0,0.0,0.0,90,2131
2012-12-10 20:00:00,270.81,0,0.0,0.0,90,2131
2012-12-10 20:00:00,270.81,0,0.0,0.0,90,2131
2012-12-10 21:00:00,269.78,0,0.0,0.0,90,1983
2012-12-10 21:00:00,269.78,0,0.0,0.0,90,1983
2012-12-10 22:00:00,268.41,0,0.0,0.0,90,1684
2012-12-10 22:00:00,268.41,0,0.0,0.0,90,1684
2012-12-10 23:00:00,266.76,0,0.0,0.0,90,976
2012-12-10 23:00:00,266.76,0,0.0,0.0,90,976
2012-12-11 00:00:00,265.17,0,0.0,0.0,90,450
2012-12-11 00:00:00,265.17,0,0.0,0.0,90,450
2012-12-11 01:00:00,264.04,0,0.0,0.0,90,314
2012-12-11 02:00:00,263.58,0,0.0,0.0,90,255
2012-12-11 03:00:00,263.07,0,0.0,0.0,90,344
2012-12-11 04:00:00,262.31,0,0.0,0.0,90,789
2012-12-11 04:00:00,262.31,0,0.0,0.0,90,789
2012-12-11 05:00:00,261.68,0,0.0,0.0,75,2531
2012-12-11 06:00:00,261.45,0,0.0,0.0,75,4867
2012-12-11 07:00:00,261.18,0,0.0,0.0,90,5263
2012-12-11 08:00:00,260.75,0,0.0,0.0,90,5325
2012-12-11 09:00:00,260.77,0,0.0,0.0,90,5137
2012-12-11 10:00:00,260.81,0,0.0,0.0,75,4582
2012-12-11 11:00:00,260.85,0,0.0,0.0,40,4202
2012-12-11 12:00:00,261.0,0,0.0,0.0,20,4396
2012-12-11 13:00:00,261.99,0,0.0,0.0,20,4519
2012-12-11 14:00:00,262.23,0,0.0,0.0,40,4890
2012-12-11 15:00:00,261.58,0,0.0,0.0,40,5139
2012-12-11 16:00:00,260.25,0,0.0,0.0,75,5242
2012-12-11 17:00:00,259.04,0,0.0,0.0,40,4913
2012-12-11 18:00:00,257.81,0,0.0,0.0,40,4415
2012-12-11 19:00:00,257.01,0,0.0,0.0,75,2880
2012-12-11 20:00:00,255.94,0,0.0,0.0,75,2425
2012-12-11 21:00:00,256.23,0,0.0,0.0,90,2273
2012-12-11 22:00:00,256.06,0,0.0,0.0,40,1746
2012-12-11 23:00:00,256.73,0,0.0,0.0,90,1007
2012-12-12 00:00:00,257.71,0,0.0,0.0,90,571
2012-12-12 00:00:00,257.71,0,0.0,0.0,90,571
2012-12-12 01:00:00,258.71,0,0.0,0.0,90,349
2012-12-12 02:00:00,259.76,0,0.0,0.0,90,245
2012-12-12 03:00:00,260.13,0,0.0,0.0,90,357
2012-12-12 03:00:00,260.13,0,0.0,0.0,90,357
2012-12-12 04:00:00,260.39,0,0.0,0.0,90,833
2012-12-12 04:00:00,260.39,0,0.0,0.0,90,833
2012-12-12 05:00:00,260.57,0,0.0,0.0,90,2620
2012-12-12 06:00:00,260.71,0,0.0,0.0,75,5178
2012-12-12 07:00:00,260.64,0,0.0,0.0,90,5771
2012-12-12 07:00:00,260.64,0,0.0,0.0,90,5771
2012-12-12 08:00:00,260.42,0,0.0,0.0,40,5586
2012-12-12 08:00:00,260.42,0,0.0,0.0,40,5586
2012-12-12 09:00:00,261.16,0,0.0,0.0,40,5310
2012-12-12 10:00:00,262.17,0,0.0,0.0,90,4313
2012-12-12 11:00:00,262.9,0,0.0,0.0,16,4583
2012-12-12 13:00:00,268.75,0,0.0,0.0,89,4810
2012-12-12 14:00:00,268.75,0,0.0,0.0,89,5320
2012-12-12 15:00:00,265.93,0,0.0,0.0,89,5497
2012-12-12 16:00:00,264.82,0,0.0,0.0,89,6208
2012-12-12 17:00:00,263.96,0,0.0,0.0,89,5574
2012-12-12 18:00:00,263.59,0,0.0,0.0,89,4371
2012-12-12 19:00:00,262.79,0,0.0,0.0,89,3104
2012-12-12 20:00:00,261.11,0,0.0,0.0,40,2616
2012-12-12 21:00:00,261.3,0,0.0,0.0,90,2425
2012-12-12 21:00:00,261.3,0,0.0,0.0,90,2425
2012-12-12 22:00:00,259.06,0,0.0,0.0,20,1928
2012-12-12 23:00:00,258.94,0,0.0,0.0,75,1081
2012-12-13 00:00:00,259.58,0,0.0,0.0,20,590
2012-12-13 00:00:00,259.58,0,0.0,0.0,20,590
2012-12-13 01:00:00,259.11,0,0.0,0.0,90,371
2012-12-13 02:00:00,260.43,0,0.0,0.0,75,268
2012-12-13 03:00:00,261.58,0,0.0,0.0,75,356
2012-12-13 04:00:00,262.9,0,0.0,0.0,90,876
2012-12-13 05:00:00,264.28,0,0.0,0.0,90,2651
2012-12-13 06:00:00,265.22,0,0.0,0.0,75,5183
2012-12-13 07:00:00,266.42,0,0.0,0.0,90,6385
2012-12-13 08:00:00,267.86,0,0.0,0.0,90,6038
2012-12-13 09:00:00,269.47,0,0.0,0.0,90,5045
2012-12-13 10:00:00,271.36,0,0.0,0.0,90,4531
2012-12-13 11:00:00,273.17,0,0.0,0.0,75,5031
2012-12-13 12:00:00,274.99,0,0.0,0.0,75,5050
2012-12-13 13:00:00,275.95,0,0.0,0.0,75,4989
2012-12-13 14:00:00,276.46,0,0.0,0.0,75,5622
2012-12-13 15:00:00,276.7,0,0.0,0.0,75,5698
2012-12-13 16:00:00,276.12,0,0.0,0.0,90,6132
2012-12-13 17:00:00,275.37,0,0.0,0.0,90,5331
2012-12-13 18:00:00,274.66,0,0.0,0.0,90,4534
2012-12-13 19:00:00,274.9,0,0.0,0.0,90,3275
2012-12-13 20:00:00,275.56,0,0.0,0.0,90,2982
2012-12-13 21:00:00,275.95,0,0.0,0.0,90,2632
2012-12-13 22:00:00,276.06,0,0.0,0.0,40,2074
2012-12-13 23:00:00,275.53,0,0.0,0.0,20,1158
2012-12-14 00:00:00,275.35,0,0.0,0.0,90,652
2012-12-14 01:00:00,275.5,0,0.0,0.0,90,411
2012-12-14 02:00:00,275.22,0,0.0,0.0,90,371
2012-12-14 03:00:00,274.99,0,0.0,0.0,90,447
2012-12-14 04:00:00,274.3,0,0.0,0.0,75,781
2012-12-14 05:00:00,273.05,0,0.0,0.0,75,2508
2012-12-14 06:00:00,271.71,0,0.0,0.0,20,5412
2012-12-14 07:00:00,271.1,0,0.0,0.0,20,6507
2012-12-14 08:00:00,269.84,0,0.0,0.0,20,5595
2012-12-14 09:00:00,269.47,0,0.0,0.0,20,5113
2012-12-14 10:00:00,270.77,0,0.0,0.0,75,4868
2012-12-14 11:00:00,271.92,0,0.0,0.0,75,5297
2012-12-14 12:00:00,273.04,0,0.0,0.0,75,5480
2012-12-14 13:00:00,274.04,0,0.0,0.0,40,5407
2012-12-14 14:00:00,274.31,0,0.0,0.0,20,5519
2012-12-14 15:00:00,274.16,0,0.0,0.0,20,6002
2012-12-14 16:00:00,272.81,0,0.0,0.0,20,6185
2012-12-14 17:00:00,271.25,0,0.0,0.0,40,5545
2012-12-14 18:00:00,270.27,0,0.0,0.0,20,4555
2012-12-14 19:00:00,268.66,0,0.0,0.0,40,3598
2012-12-14 19:00:00,268.66,0,0.0,0.0,40,3598
2012-12-14 20:00:00,267.93,0,0.0,0.0,40,2868
2012-12-14 20:00:00,267.93,0,0.0,0.0,40,2868
2012-12-14 21:00:00,267.13,0,0.0,0.0,40,2819
2012-12-14 22:00:00,266.93,0,0.0,0.0,75,2890
2012-12-14 23:00:00,266.6,0,0.0,0.0,90,1828
2012-12-15 00:00:00,265.48,0,0.0,0.0,75,1147
2012-12-15 01:00:00,265.41,0,0.0,0.0,75,699
2012-12-15 02:00:00,265.29,0,0.0,0.0,40,556
2012-12-15 03:00:00,264.73,0,0.0,0.0,20,385
2012-12-15 04:00:00,264.56,0,0.0,0.0,20,421
2012-12-15 05:00:00,264.88,0,0.0,0.0,20,716
2012-12-15 06:00:00,264.25,0,0.0,0.0,20,1104
2012-12-15 07:00:00,264.65,0,0.0,0.0,75,1616
2012-12-15 08:00:00,265.53,0,0.0,0.0,75,2407
2012-12-15 09:00:00,266.5,0,0.0,0.0,75,3169
2012-12-15 10:00:00,268.61,0,0.0,0.0,75,3519
2012-12-15 10:00:00,268.61,0,0.0,0.0,75,3519
2012-12-15 11:00:00,270.29,0,0.0,0.0,75,3938
2012-12-15 12:00:00,272.37,0,0.0,0.0,75,4030
2012-12-15 12:00:00,272.37,0,0.0,0.0,75,4030
2012-12-15 13:00:00,273.72,0,0.0,0.0,40,4235
2012-12-15 14:00:00,274.45,0,0.0,0.0,40,4080
2012-12-15 15:00:00,274.42,0,0.0,0.0,75,4143
2012-12-15 16:00:00,274.08,0,0.0,0.0,75,4347
2012-12-15 17:00:00,273.42,0,0.0,0.0,90,4088
2012-12-15 19:00:00,273.34,0,0.0,0.0,90,2822
2012-12-15 20:00:00,273.81,0,0.0,0.0,90,2420
2012-12-15 21:00:00,274.18,0,0.0,0.0,90,2406
2012-12-15 22:00:00,274.84,0,0.0,0.0,75,2320
2012-12-15 23:00:00,275.85,0,0.0,0.0,90,1621
2012-12-16 00:00:00,276.06,0,0.0,0.0,90,1098
2012-12-16 01:00:00,276.25,0,0.0,0.0,90,704
2012-12-16 02:00:00,276.28,0,0.0,0.0,90,588
2012-12-16 03:00:00,275.71,0,0.0,0.0,90,307
2012-12-16 03:00:00,275.71,0,0.0,0.0,90,307
2012-12-16 03:00:00,275.71,0,0.0,0.0,90,307
2012-12-16 03:00:00,275.71,0,0.0,0.0,90,307
2012-12-16 04:00:00,275.34,0,0.0,0.0,90,271
2012-12-16 04:00:00,275.34,0,0.0,0.0,90,271
2012-12-16 04:00:00,275.34,0,0.0,0.0,90,271
2012-12-16 04:00:00,275.34,0,0.0,0.0,90,271
2012-12-16 05:00:00,275.16,0,0.0,0.0,90,455
2012-12-16 05:00:00,275.16,0,0.0,0.0,90,455
2012-12-16 05:00:00,275.16,0,0.0,0.0,90,455
2012-12-16 06:00:00,274.98,0,0.0,0.0,90,690
2012-12-16 06:00:00,274.98,0,0.0,0.0,90,690
2012-12-16 06:00:00,274.98,0,0.0,0.0,90,690
2012-12-16 07:00:00,274.89,0,0.0,0.0,90,964
2012-12-16 07:00:00,274.89,0,0.0,0.0,90,964
2012-12-16 07:00:00,274.89,0,0.0,0.0,90,964
2012-12-16 07:00:00,274.89,0,0.0,0.0,90,964
2012-12-16 08:00:00,274.94,0,0.0,0.0,90,1616
2012-12-16 08:00:00,274.94,0,0.0,0.0,90,1616
2012-12-16 08:00:00,274.94,0,0.0,0.0,90,1616
2012-12-16 08:00:00,274.94,0,0.0,0.0,90,1616
2012-12-16 09:00:00,275.03,0,0.0,0.0,90,2300
2012-12-16 09:00:00,275.03,0,0.0,0.0,90,2300
2012-12-16 09:00:00,275.03,0,0.0,0.0,90,2300
2012-12-16 09:00:00,275.03,0,0.0,0.0,90,2300
2012-12-16 09:00:00,275.03,0,0.0,0.0,90,2300
2012-12-16 10:00:00,275.26,0,0.0,0.0,90,3021
2012-12-16 10:00:00,275.26,0,0.0,0.0,90,3021
2012-12-16 10:00:00,275.26,0,0.0,0.0,90,3021
2012-12-16 10:00:00,275.26,0,0.0,0.0,90,3021
2012-12-16 11:00:00,275.49,0,0.0,0.0,90,3473
2012-12-16 11:00:00,275.49,0,0.0,0.0,90,3473
2012-12-16 11:00:00,275.49,0,0.0,0.0,90,3473
2012-12-16 12:00:00,275.49,0,0.0,0.0,90,3552
2012-12-16 12:00:00,275.49,0,0.0,0.0,90,3552
2012-12-16 12:00:00,275.49,0,0.0,0.0,90,3552
2012-12-16 13:00:00,275.34,0,0.0,0.0,90,3657
2012-12-16 13:00:00,275.34,0,0.0,0.0,90,3657
2012-12-16 13:00:00,275.34,0,0.0,0.0,90,3657
2012-12-16 14:00:00,275.44,0,0.0,0.0,90,3547
2012-12-16 14:00:00,275.44,0,0.0,0.0,90,3547
2012-12-16 14:00:00,275.44,0,0.0,0.0,90,3547
2012-12-16 14:00:00,275.44,0,0.0,0.0,90,3547
2012-12-16 15:00:00,275.17,0,0.0,0.0,90,3884
2012-12-16 15:00:00,275.17,0,0.0,0.0,90,3884
2012-12-16 15:00:00,275.17,0,0.0,0.0,90,3884
2012-12-16 16:00:00,275.22,0,0.0,0.0,90,4130
2012-12-16 16:00:00,275.22,0,0.0,0.0,90,4130
2012-12-16 16:00:00,275.22,0,0.0,0.0,90,4130
2012-12-16 16:00:00,275.22,0,0.0,0.0,90,4130
2012-12-16 17:00:00,274.98,0,0.0,0.0,90,3775
2012-12-16 17:00:00,274.98,0,0.0,0.0,90,3775
2012-12-16 17:00:00,274.98,0,0.0,0.0,90,3775
2012-12-16 17:00:00,274.98,0,0.0,0.0,90,3775
2012-12-16 18:00:00,274.85,0,0.0,0.0,90,3076
2012-12-16 18:00:00,274.85,0,0.0,0.0,90,3076
2012-12-16 18:00:00,274.85,0,0.0,0.0,90,3076
2012-12-16 18:00:00,274.85,0,0.0,0.0,90,3076
2012-12-16 19:00:00,274.52,0,0.0,0.0,90,2597
2012-12-16 19:00:00,274.52,0,0.0,0.0,90,2597
2012-12-16 19:00:00,274.52,0,0.0,0.0,90,2597
2012-12-16 19:00:00,274.52,0,0.0,0.0,90,2597
2012-12-16 19:00:00,274.52,0,0.0,0.0,90,2597
2012-12-16 20:00:00,274.33,0,0.0,0.0,90,2186
2012-12-16 20:00:00,274.33,0,0.0,0.0,90,2186
2012-12-16 20:00:00,274.33,0,0.0,0.0,90,2186
2012-12-16 21:00:00,274.09,0,0.0,0.0,90,1945
2012-12-16 21:00:00,274.09,0,0.0,0.0,90,1945
2012-12-16 21:00:00,274.09,0,0.0,0.0,90,1945
2012-12-16 21:00:00,274.09,0,0.0,0.0,90,1945
2012-12-16 21:00:00,274.09,0,0.0,0.0,90,1945
2012-12-16 22:00:00,273.67,0,0.0,0.0,90,1476
2012-12-16 22:00:00,273.67,0,0.0,0.0,90,1476
2012-12-16 22:00:00,273.67,0,0.0,0.0,90,1476
2012-12-16 23:00:00,273.57,0,0.0,0.0,90,929
2012-12-16 23:00:00,273.57,0,0.0,0.0,90,929
2012-12-16 23:00:00,273.57,0,0.0,0.0,90,929
2012-12-17 00:00:00,273.85,0,0.0,0.0,90,485
2012-12-17 00:00:00,273.85,0,0.0,0.0,90,485
2012-12-17 00:00:00,273.85,0,0.0,0.0,90,485
2012-12-17 01:00:00,273.98,0,0.0,0.0,90,306
2012-12-17 01:00:00,273.98,0,0.0,0.0,90,306
2012-12-17 02:00:00,274.07,0,0.0,0.0,90,250
2012-12-17 03:00:00,274.08,0,0.0,0.0,90,317
2012-12-17 04:00:00,274.23,0,0.0,0.0,90,801
2012-12-17 05:00:00,273.7,0,0.0,0.0,90,2543
2012-12-17 06:00:00,272.89,0,0.0,0.0,90,5665
